,name,keyname,keymode,tempo,label
396,Q4_Ie5koh4qvJc_1,F,1,121.77196692943701,Q4
397,Q4_12tDlCQVRtA_0,E,1,122.33186579626499,Q4
398,Q2_S7Bo4-NCEDk_0,g#,2,121.399671951886,Q2
399,Q2_OCqMDeD6Fmc_1,c,2,121.426316278206,Q2
400,Q2_sEQf5lcnj_o_0,g,1,121.86929536327101,Q2
401,Q1__BK2o77sTc0_0,D,1,121.561134261612,Q1
402,Q2_k4lT-sXg3iI_1,D,1,121.81281718399599,Q2
403,Q3_Ie5koh4qvJc_3,b,1,121.517686581912,Q3
404,Q3_xIsvaT20pZ0_0,a,1,121.54807498488199,Q3
405,Q4_iXiSFSGws-c_2,C#,2,121.358250309497,Q4
406,Q4_ltxNPJda7zE_0,A,1,121.771285796656,Q4
407,Q1_TNoaOTrTkTQ_2,G,1,121.897155090782,Q1
408,Q4_iGHgeUCPotc_0,E,1,122.03022425871299,Q4
409,Q3_QJlnTN7HRwE_3,C,1,121.645890631139,Q3
410,Q1_k4dxAlI5N-k_0,C#,2,121.301731687336,Q1
411,Q4_q4T8Znozvkk_0,C,1,121.151683287096,Q4
412,Q4_pRuwHN-lI44_0,F#,2,121.42569846229999,Q4
413,Q2_XfA2KXodrOE_1,e,1,122.011963498232,Q2
414,Q2_epX33OVpkmA_2,e,1,122.150959249405,Q2
415,Q1_iFgSjUqI7iM_0,C#,2,121.46588197868601,Q1
416,Q1_GY3f6ckBVkA_2,c#,1,121.767887972377,Q1
417,Q3_TonQX8XbvX8_0,e,1,121.768091474177,Q3
418,Q3_kDGmND1BgmA_1,a,1,122.061929479148,Q3
419,Q1_k4dxAlI5N-k_1,C#,2,122.109407186999,Q1
420,Q1_uqRLEByE6pU_0,F#,2,121.177944221478,Q1
421,Q4_BIRDDxz0E4c_1,a#,2,122.656060868062,Q4
422,Q4_Q49PWE0RJLY_1,F#,2,121.958517511051,Q4
423,Q3_-vAz_HTFEXs_0,c,2,121.11004047022499,Q3
424,Q2_Q5b5unyP8BM_1,A,1,121.68144499178999,Q2
425,Q2_Ie5koh4qvJc_13,a,1,121.039500101514,Q2
426,Q3_Ie5koh4qvJc_0,f,2,121.68070904913,Q3
427,Q1_SQDuF0qxGQw_2,G#,2,121.929244295583,Q1
428,Q2_Ie5koh4qvJc_11,g,2,121.543822031627,Q2
429,Q4_Xlv4PPGrRRs_0,F#,2,121.178034563861,Q4
430,Q3_1kny88W533Q_1,a,1,121.944549943031,Q3
431,Q3_c6CwY8Gbw0c_1,B,2,121.79020979021001,Q3
432,Q4_d_49EtXDMFE_1,E,1,121.883584041858,Q4
433,Q2_cQp1BYDGcRo_1,d,1,121.719916392953,Q2
434,Q4_k6aLLVX1D7Y_2,a,1,122.007843137255,Q4
435,Q4_kMHiU0fhWVw_0,f#,1,122.062021747886,Q4
436,Q4_Ury1cdB79s0_0,a,1,121.605798717591,Q4
437,Q4_pRuwHN-lI44_1,F#,2,122.003652491521,Q4
438,Q4_wzSr6qR3Ra0_0,D,1,121.281673295692,Q4
439,Q1_JYVXM0qNQAg_2,G,1,121.62878653988899,Q1
440,Q4_pkz8OkWhwnk_0,a,1,121.374373657838,Q4
441,Q4_Gcbk0GPT3-g_1,D,1,121.69057489819099,Q4
442,Q1_gSwv8hZGM-s_1,A#,2,122.598252043981,Q1
443,Q4_mGYKWCVnMwQ_1,D#,2,121.28985304408701,Q4
444,Q2_ijfxkQPAQdE_2,e,1,121.67210973220101,Q2
445,Q1_PdwxeMPXOCk_2,F,1,122.062206310137,Q1
446,Q3_02t1bj7ZABY_0,f,2,121.365050211808,Q3
447,Q1_FfwKrQyQ7WU_3,D,1,121.96176933883999,Q1
448,Q1_NGE9ynTJABg_1,D,1,122.39950010414499,Q1
449,Q2_k-FNDbK6Qhg_0,f,2,121.717992692566,Q2
450,Q1_Fc1qk52SaKY_0,G#,2,121.225629704498,Q1
451,Q3_0lEL_XHyhuU_2,D,1,122.142857142857,Q3
452,Q4_vpTguZtJAFA_2,F#,2,121.625568843264,Q4
453,Q2_b8HVQtIoBYU_0,G,1,121.710023379226,Q2
454,Q1_0vLPYiPN7qY_1,A#,1,121.615085345764,Q1
455,Q4_Tjno89OVuRI_1,E,1,121.365778475948,Q4
456,Q2_ufRISSD28XA_0,g,2,122.15962881379801,Q2
457,Q1_gSwv8hZGM-s_0,d,1,121.501515200886,Q1
458,Q3_c6CwY8Gbw0c_2,B,2,121.89856206996001,Q3
459,Q4_HYVmgq5Y93g_0,E,1,121.020937188435,Q4
460,Q4_KRlAez34QfE_0,A#,2,121.729340238685,Q4
461,Q4_B3aRl8iTEKw_1,F,1,121.03755741691401,Q4
462,Q4_E5qEloUO3SM_0,g#,2,121.21081535591298,Q4
463,Q2_epX33OVpkmA_0,E,1,121.227686897213,Q2
464,Q2_Kk60F8a7-Jw_0,e,1,121.67417526522301,Q2
465,Q3_wfXSdMsd4q8_0,A,1,121.44072036018,Q3
466,Q1_6wFJhmhNeeg_0,D,1,121.49980471292801,Q1
467,Q4_Q49PWE0RJLY_0,F#,2,120.991180899118,Q4
468,Q1_ANZf1QXsNrY_5,F,1,121.89497059670201,Q1
469,Q1_zmZHNy9T8Pg_2,G,1,122.012578616352,Q1
470,Q4_YhXRyOl5pi0_0,C,1,121.76775233053301,Q4
471,Q1_zHwJG8Rrx6c_1,d#,2,122.25065937286301,Q1
472,Q2_nOIBJHkqrE8_1,d,1,122.35920540651199,Q2
473,Q1_doM_LWo-74A_0,A,1,122.62983677662399,Q1
474,Q1_sZe3IB1OVfw_1,F#,2,122.00461130203999,Q1
475,Q1_2Z9SjI131jA_4,C,1,121.502151519103,Q1
476,Q2_FUAK5TBaNY8_1,f,2,121.673506446341,Q2
477,Q1_ANZf1QXsNrY_2,G#,2,122.513774480388,Q1
478,Q2_yhIncZ_Ue4E_0,a#,2,122.003739618211,Q2
479,Q3_iRu9KQvbtVw_0,D,1,121.39420894980499,Q3
480,Q2_8c7kcmsnf-s_2,C,1,122.0060949064,Q2
481,Q1_5NW0zDu6IYM_2,D#,2,121.007653619068,Q1
482,Q3_qlbazHayULg_9,A,1,122.01592440283501,Q3
483,Q4_g15aRCHUJEI_2,D#,2,121.950971675346,Q4
484,Q3_UE0y8MHqT-g_0,c,2,121.30195236346201,Q3
485,Q3_X1p8xcarVu0_0,d#,2,122.070173862258,Q3
486,Q3_rEz0D3VohFA_0,C,1,122.363561756258,Q3
487,Q4_3As1t6JySDE_0,A,1,121.627463445645,Q4
488,Q2_jO2zX6Ul8GM_0,b,1,121.830096508996,Q2
489,Q4_BaHHHgDd0BU_0,C#,2,121.120840630473,Q4
490,Q3_FH28sPhm9Dc_1,G#,2,121.19270091885599,Q3
491,Q4_5Ju9q1N2x0E_0,A,1,121.82639714625499,Q4
492,Q1_BGf5nCdzPOc_1,A,1,121.958101389538,Q1
493,Q4_UpHutdJvZMI_2,C,1,122.20373027259701,Q4
494,Q4_vBHoSz8cJIE_4,B,2,122.011173184358,Q4
495,Q2_jTPXwbDtIpA_1,e,1,121.366183403006,Q2
496,Q2_EtAbPc20mn8_0,b,1,121.646949497838,Q2
497,Q1_0vLPYiPN7qY_2,g,1,121.65084369290301,Q1
498,Q3_4Er-eFHSHA4_1,c,2,121.357850070721,Q3
499,Q4_DvIH5yUrboc_2,f,2,121.77736635038201,Q4
500,Q4_TOXg4-ZGb-g_0,a,1,121.115387408322,Q4
501,Q1_aYe-2Glruu4_4,c,2,121.92948664266001,Q1
502,Q4_UaYYMRkHMYc_0,f,2,121.306455728502,Q4
503,Q3_bbU31JLtlug_0,G,1,121.64960263478201,Q3
504,Q4_rW1I58_lMEg_1,f,2,122.08205313573099,Q4
505,Q1_UJcnNfeCN1c_2,D#,2,122.083371010037,Q1
506,Q3_MbvPxCUMSek_0,g,2,121.53979816881599,Q3
507,Q1_xrhWli_R98g_1,D,1,121.54537527667802,Q1
508,Q4_jO2zX6Ul8GM_2,G,1,121.451704366454,Q4
509,Q3_wqc8iqbDsGM_0,c,2,121.270121278942,Q3
510,Q1_6Uf9XBUD3wE_1,A,1,121.504653061225,Q1
511,Q4_oTi57hZfArE_1,D,1,121.783834004336,Q4
512,Q3_IH2KrGjKXw0_1,G#,2,121.781282616259,Q3
513,Q4_kfYaGryaGzI_0,C#,2,120.83408753574899,Q4
514,Q3_3ZnxqCZ7qGg_0,a,1,121.899579520158,Q3
515,Q2_GwdQliEv6Z0_1,a#,2,122.999023755288,Q2
516,Q3_jTPXwbDtIpA_0,e,1,122.08582292232501,Q3
517,Q4_PK8YIUaV3Xw_1,C,1,121.73285198556002,Q4
518,Q1_bIx4DwkZxFY_2,D,1,121.833081390723,Q1
519,Q2_P-We4q3goKU_2,d,1,121.22889831186501,Q2
520,Q2_l-4Kce3YxxQ_2,c,2,121.81281718399599,Q2
521,Q3_ZvD8QSO7NPw_1,g,1,121.46644177831499,Q3
522,Q4_iXiSFSGws-c_0,C#,2,121.59203980099501,Q4
523,Q3_ItGNJM6skM4_0,f,1,121.09609895337799,Q3
524,Q1_9v2WSpn4FCw_5,G#,2,121.823001147288,Q1
525,Q3_Ie5koh4qvJc_19,C#,2,121.30730821606899,Q3
526,Q2_5NW0zDu6IYM_0,g,2,121.728950923008,Q2
527,Q4_xrhWli_R98g_0,D,1,121.54346005694201,Q4
528,Q4_T92R7xjce34_0,G#,2,122.00592025073999,Q4
529,Q1_IH2KrGjKXw0_3,G#,2,121.221471172962,Q1
530,Q4_V3Y9L4UOcpk_1,E,2,121.118555199534,Q4
531,Q3_02t1bj7ZABY_1,C#,2,121.30764210108102,Q3
532,Q3_egYSmNuIFGk_2,c,2,121.77908188873,Q3
533,Q4_Tc684nD8CEA_1,D#,2,122.31685856503599,Q4
534,Q4_lQCrA2TE-fo_1,b,1,122.083747852039,Q4
535,Q3_H6_7DjsbROQ_4,C,1,121.88527943703501,Q3
536,Q1_RaUSISlnhKw_0,C,1,122.843917793001,Q1
537,Q4_B3aRl8iTEKw_0,F,1,121.203541672108,Q4
538,Q1_ANZf1QXsNrY_0,G#,2,121.722488038278,Q1
539,Q1_ANZf1QXsNrY_1,D#,2,121.73637802396601,Q1
540,Q2_BzqX-9TA-GY_2,c,2,121.870509437792,Q2
541,Q4_JP3QKZlyQz4_1,C,1,121.257195863913,Q4
542,Q4_JP3QKZlyQz4_0,C,1,121.273948743469,Q4
543,Q1_WpZ1rWHOCAQ_0,d,1,123.97584124245,Q1
544,Q2_UJcnNfeCN1c_1,A#,2,122.00391389432501,Q2
545,Q1_PdwxeMPXOCk_0,A#,2,121.617352848268,Q1
546,Q4_2w5XkAt_3WU_0,C,1,123.042588312975,Q4
547,Q3_ldCQ6N9G6Mk_2,D#,2,122.79781420764999,Q3
548,Q3_By3JCii1k3w_1,G,1,121.797261983697,Q3
549,Q2_jrVXitpLGMk_1,d,1,122.071569861536,Q2
550,Q4_ldCQ6N9G6Mk_0,D#,2,121.80642126308399,Q4
551,Q2_L3_TadjSQQ0_0,g,1,121.71844117098699,Q2
552,Q3_wlOa1jkTn_U_2,a#,2,122.08384208384199,Q3
553,Q3_xYZ8n8ULaNo_0,a,1,121.493098308599,Q3
554,Q1_Xsn9zT-05ns_0,C,1,121.67229178007601,Q1
555,Q2_OCqMDeD6Fmc_3,c,2,121.505193702228,Q2
556,Q2_pouxqiySdI8_1,a,1,122.25429284281601,Q2
557,Q4_MT2_mXn-vGU_1,E,1,121.54501257334499,Q4
558,Q3_rrD7XMtPs0Q_0,D,1,121.693868548743,Q3
559,Q1_RaUSISlnhKw_1,C,1,121.585030269675,Q1
560,Q3_2v6gJi03LlA_0,g,1,121.203007518797,Q3
561,Q3_7JIdJLkJ0S4_0,d#,2,120.714784308251,Q3
562,Q4_ltxNPJda7zE_3,f#,1,122.00950678121299,Q4
563,Q3_MbvPxCUMSek_1,g,2,122.258159364893,Q3
564,Q2_Ie5koh4qvJc_9,b,1,120.842443965044,Q2
565,Q3_OO7zYVeK814_2,A,1,123.23595505618,Q3
566,Q3_Adil-zpJdEs_0,C#,2,121.137412682349,Q3
567,Q2_Dg935IbDggo_1,c,2,121.759987777863,Q2
568,Q3_9Xg69XrVaYU_2,C,1,121.438606350098,Q3
569,Q4_12tDlCQVRtA_1,E,1,121.95088907705299,Q4
570,Q4_KRlAez34QfE_1,c,2,122.07520828642201,Q4
571,Q1_GbUV3TXUzeQ_1,C#,2,122.108924485126,Q1
572,Q4_PK8YIUaV3Xw_0,E,1,121.43381666562901,Q4
573,Q4_v3Nl5rUxLqE_0,C,1,120.843940587169,Q4
574,Q4_yC0fAQxGgr0_0,G,1,121.47782303325701,Q4
575,Q2_3_MxhSS86oU_1,d,1,121.661917986078,Q2
576,Q1_jziI_cuN_H8_1,d,1,122.299401197605,Q1
577,Q1_JT1XJnVmABo_3,E,1,123.778597785978,Q1
578,Q4_PZN7XLKzLDI_1,a,1,122.014514295707,Q4
579,Q3_tw_lArYiHTo_0,f,2,121.20568303723302,Q3
580,Q4_FyK_c-TIcCA_2,D,1,121.00163025758002,Q4
581,Q2_f2BXXa7lPuE_3,d,1,121.81288850421001,Q2
582,Q4_aQ4PIaRMLwE_1,a,1,121.670897091885,Q4
583,Q3_uj3Gif77SYM_4,A#,2,121.574738568792,Q3
584,Q4_rDhbGjFlKF8_0,a,1,121.342852979746,Q4
585,Q1_mX-xs3OVhTs_1,A,1,122.009331530982,Q1
586,Q3_1Q3MoBFh6eU_0,c#,1,121.405006555478,Q3
587,Q3_gvWDOIiocuE_0,D,1,121.32596685082899,Q3
588,Q2_ivCNV47tsRw_1,f,2,121.92956743855,Q2
589,Q1_UOSlDydo94E_0,C,1,122.312672521957,Q1
590,Q1_1vjy9oMFa8c_4,D#,2,123.04822385393899,Q1
591,Q1_2Z9SjI131jA_3,C,1,121.964445581276,Q1
592,Q3_xYZ8n8ULaNo_1,c,2,121.61740961741,Q3
593,Q1_1vjy9oMFa8c_5,D#,2,121.002087682672,Q1
594,Q1_2Z9SjI131jA_8,C,1,121.94496032416001,Q1
595,Q2_Uu-oRTRT6uQ_1,c#,2,121.89232475052401,Q2
596,Q4_YAAxPW1GB7w_0,a#,2,121.674783746456,Q4
597,Q3_kopwU6zpS4k_0,D,1,121.624480011281,Q3
598,Q1_UYh88SRZC24_0,f#,1,121.574953858774,Q1
599,Q3_veG92Oi-DlU_1,C#,2,121.631092704683,Q3
600,Q1_4ydjOX3pWds_1,A#,2,123.509787493335,Q1
601,Q2_ZdyiXIlKe_Y_1,d#,2,122.85891549820101,Q2
602,Q4_k-FNDbK6Qhg_1,f,2,122.21453287197201,Q4
603,Q1_osxmQReE_2o_0,D,1,121.669141884305,Q1
604,Q4_qRceKZtwRWA_0,F,1,121.690264837503,Q4
605,Q3_0EWWyyV7RJA_0,c#,1,121.370898164401,Q3
606,Q2_0qYNvMCEwaw_0,c,2,122.14695056609,Q2
607,Q3_FOcdHIhI0_s_0,a,1,120.575856035991,Q3
608,Q4_Ie5koh4qvJc_32,a,1,121.22338448468099,Q4
609,Q3_wfXSdMsd4q8_3,A,1,121.814673335171,Q3
610,Q4_biROWEwkDQQ_2,E,1,122.342296548569,Q4
611,Q3_uj3Gif77SYM_1,d#,2,122.08582292232501,Q3
612,Q1_2Z9SjI131jA_10,G,1,122.164091485465,Q1
613,Q3_H6_7DjsbROQ_2,C,1,121.88512518409401,Q3
614,Q1_60LLKmpgzRM_0,c,2,122.078765732846,Q1
615,Q1_dfNdpy8TUzA_2,c#,2,121.84489730552099,Q1
616,Q1_T92R7xjce34_1,f,2,122.02424881391701,Q1
617,Q1_6kRPHamGDSo_3,b,1,122.92385786802,Q1
618,Q4_iXiSFSGws-c_1,C#,2,121.631554721524,Q4
619,Q4_3N2G21U7guk_0,D,1,122.059165251586,Q4
620,Q3_veG92Oi-DlU_0,C#,2,121.100417910448,Q3
621,Q2_yrvKReuwVlY_0,d#,2,121.82177591523701,Q2
622,Q4_HQ8ISDX6PiI_1,d,1,121.51240645923599,Q4
623,Q2_1TAKQK3s6qQ_0,b,1,121.19940654363701,Q2
624,Q3_wqc8iqbDsGM_3,g,2,121.46592861233101,Q3
625,Q1_9v2WSpn4FCw_1,G,1,123.51085714285699,Q1
626,Q2_UTo7E0evQWw_0,e,1,121.95105428063299,Q2
627,Q1_fey-8bOR95E_0,e,1,122.489734169008,Q1
628,Q3_pbVGv_g4n50_0,c,2,121.54682779456199,Q3
629,Q3__vZOEQCYSaY_0,C#,2,121.397973423943,Q3
630,Q4_a5QCcwEjxAk_0,F,1,121.41124586549101,Q4
631,Q1_HY9vPoHbgaI_1,A#,2,122.00766817706499,Q1
632,Q4_V_jbWvQNh5c_1,F#,2,122.01574803149599,Q4
633,Q3_uj3Gif77SYM_6,C#,2,121.702504987808,Q3
634,Q1_JYVXM0qNQAg_0,D,1,121.591654865117,Q1
635,Q1_dfNdpy8TUzA_1,c#,2,122.86888307807301,Q1
636,Q2_OCqMDeD6Fmc_2,c,2,121.114901647673,Q2
637,Q3_X1p8xcarVu0_1,F#,2,121.832425339007,Q3
638,Q4_6oLmO9ZSJt0_1,G,1,122.93915040183701,Q4
639,Q4_7gifuoofgpk_1,A#,2,121.979466471927,Q4
640,Q3_qlbazHayULg_13,G,1,121.33650443761199,Q3
641,Q2_3_MxhSS86oU_0,d,1,121.70945244101499,Q2
642,Q3_ISCVfmBvYoM_0,A,1,121.502690363607,Q3
643,Q4_u_7b9CwyM8Q_1,F,1,121.52582781457,Q4
644,Q4_Ie5koh4qvJc_27,E,1,121.712692808028,Q4
645,Q4_biROWEwkDQQ_0,E,1,121.261221808627,Q4
646,Q4_UbKAl4roB8k_1,e,1,121.631612492033,Q4
647,Q3_fnqb8zqHqdY_2,A,1,121.884431358116,Q3
648,Q3_TonQX8XbvX8_2,C,1,121.656779203969,Q3
649,Q1_WpZ1rWHOCAQ_2,d,1,121.94594594594601,Q1
650,Q1_aYe-2Glruu4_0,D#,2,122.061837218668,Q1
651,Q2_cFWdWpyvwag_1,c,2,121.255448997384,Q2
652,Q4_cXxGBDgFCs8_0,G#,2,121.33914559721,Q4
653,Q4_1vjy9oMFa8c_3,D#,2,122.265041289815,Q4
654,Q4_1fdxsFbnsX4_1,G,1,121.82907950621201,Q4
655,Q2_RiQMuhk_SuQ_2,d,1,120.75854349114401,Q2
656,Q1_QwsQ8ejbMKg_1,F#,2,122.40125065138099,Q1
657,Q4_3N2G21U7guk_1,D,1,122.227378190255,Q4
658,Q1__SJQaaRzD-A_1,F,1,121.507360157017,Q1
659,Q2_CxFXrYgdSSI_0,c,2,121.84194747571699,Q2
660,Q2_-jJVb0xvbdg_0,f,2,122.02043232341002,Q2
661,Q1_bQS8eAXAhyE_1,G,1,123.189810328118,Q1
662,Q2_-jJVb0xvbdg_1,C#,2,122.013106159895,Q2
663,Q4_f2b4kpdw7_c_0,g,2,121.40026741217899,Q4
664,Q2_1EDThWjNxOI_0,F#,2,122.73406906372401,Q2
665,Q2_AacIP9mDLw8_0,b,1,121.72197309417,Q2
666,Q4_heBmBQDWj-M_2,B,2,122.382503489995,Q4
667,Q1_Jn9r0avp0fY_3,G,1,122.230288950196,Q1
668,Q2_TcFVq0leii4_1,C,1,122.010822133008,Q2
669,Q2_dtS02mrDMsM_0,g,2,121.488756784699,Q2
670,Q2_9v2WSpn4FCw_5,g,2,121.92956743855,Q2
671,Q4_QBJ6YYYpIyk_0,c#,2,121.521344382449,Q4
672,Q3_TYkTOwBfFB8_0,b,1,121.382455298212,Q3
673,Q4_KxlqB3j0zys_4,b,1,121.79348460670201,Q4
674,Q1_miqLU2739dk_1,C,1,122.23385689354299,Q1
675,Q3_p2qihp_PnLY_0,C,1,121.342500874024,Q3
676,Q1_doM_LWo-74A_2,A,1,122.489734169008,Q1
677,Q3_FUAK5TBaNY8_2,f,2,121.587104773714,Q3
678,Q1_8izVTDgBQPc_1,D,1,122.230936819172,Q1
679,Q2_AacIP9mDLw8_2,b,1,121.409993574248,Q2
680,Q3_epMOLn5Axw0_0,c,2,121.769585253456,Q3
681,Q4_FoTXpYZXxJs_1,g,2,121.506473126716,Q4
682,Q3_REq37pDAm3A_0,c,2,122.173379869824,Q3
683,Q3_veG92Oi-DlU_2,C#,2,121.60294987303001,Q3
684,Q4_ldCQ6N9G6Mk_1,D#,2,121.11947913123801,Q4
685,Q1_KxlqB3j0zys_0,E,1,121.718184868936,Q1
686,Q1_JT1XJnVmABo_4,B,2,123.192019950125,Q1
687,Q1_dfNdpy8TUzA_0,c#,1,122.327860570851,Q1
688,Q4_Ie5koh4qvJc_21,d,1,120.945211380279,Q4
689,Q2_JYVXM0qNQAg_1,e,1,121.68519602106501,Q2
690,Q4_Cir1kZyB7QM_0,f,2,121.15590116643699,Q4
691,Q3_zvWX_dwQPtU_1,F,1,121.496784252582,Q3
692,Q1_eVMSeElk81Q_1,a,1,121.36065670584101,Q1
693,Q3_nFunbdBrukY_0,A,1,122.012227074236,Q3
694,Q3_kDGmND1BgmA_0,a,1,121.305382436261,Q3
695,Q4_DvIH5yUrboc_0,D#,2,121.88798295571002,Q4
696,Q4_Xf2fox7zhCQ_2,C#,2,121.62637207496599,Q4
697,Q3_ilCcZpD39HU_4,F,1,121.86076562752399,Q3
698,Q4_0c2dTJTDUR4_1,b,1,121.950393634132,Q4
699,Q4_22S3w4idugs_0,F#,2,122.07689187362,Q4
700,Q3_H6_7DjsbROQ_0,f,1,121.156655538542,Q3
701,Q1_Xsn9zT-05ns_1,C,1,121.534772182254,Q1
702,Q3_gvWDOIiocuE_2,c,2,121.787362786548,Q3
703,Q1_Y5JcZQ0xg4Y_1,D#,2,122.002694597766,Q1
704,Q1_2Z9SjI131jA_0,C,1,121.53125311534201,Q1
705,Q3_NTI9ode6bRk_0,E,1,121.629996462681,Q3
706,Q3_OO7zYVeK814_0,A,1,121.637119408818,Q3
707,Q2_ZTrEoB8T9YA_1,f,2,122.24769523437901,Q2
708,Q4_ltNK_MY1HkM_0,E,1,121.604010025063,Q4
709,Q4_vJ77eDxHezE_0,a,1,121.622535211268,Q4
710,Q2_D-gDPh9ZpFk_0,f#,1,121.938414941949,Q2
711,Q4_5J_zI7QE9W8_2,F#,2,121.491551757623,Q4
712,Q1_uqRLEByE6pU_1,F#,2,122.830814596388,Q1
713,Q4_g15aRCHUJEI_0,D#,2,121.86505848544901,Q4
714,Q3_wxXpvnmq_-E_2,F,1,121.667511037128,Q3
715,Q2_GwdQliEv6Z0_0,a#,2,121.879742188137,Q2
716,Q4_Xlv4PPGrRRs_1,F#,2,121.200906934925,Q4
717,Q4_FyK_c-TIcCA_1,G,1,122.015042854644,Q4
718,Q3_TonQX8XbvX8_3,G,1,121.67387119038099,Q3
719,Q3_x4B0raxVODA_3,d#,2,121.86106623586399,Q3
720,Q2_UE0y8MHqT-g_1,c,2,121.203321669191,Q2
721,Q1_mX-xs3OVhTs_0,A,1,122.136201381484,Q1
722,Q4_DvIH5yUrboc_1,f,2,121.539026752614,Q4
723,Q3_H6_7DjsbROQ_1,C,1,121.67417526522301,Q3
724,Q4_JT1XJnVmABo_0,E,1,121.720237428603,Q4
725,Q1_QwsQ8ejbMKg_0,F#,2,121.50156412930099,Q1
726,Q4_lTxVVdhFE6Q_1,D,1,121.69605064595699,Q4
727,Q2_--2B4d4lQhs_2,d,1,121.929082764684,Q2
728,Q3_tfuul78deOs_0,G,1,121.227033072376,Q3
729,Q3_1Q3MoBFh6eU_2,f#,1,121.571301916388,Q3
730,Q4_kMHiU0fhWVw_2,c#,1,122.14615062176901,Q4
731,Q2_9v2WSpn4FCw_3,g,1,121.580951727451,Q2
732,Q2_Dg935IbDggo_0,c,2,121.27401918770201,Q2
733,Q3__vZOEQCYSaY_2,C#,2,121.80840626348999,Q3
734,Q3_JNzqL24ZcZ8_0,c#,2,121.178486483722,Q3
735,Q2_6n8HgIcJ6vo_0,g#,2,121.829152111782,Q2
736,Q4_Tc684nD8CEA_4,D#,2,121.51808657837499,Q4
737,Q3_TYkTOwBfFB8_1,A,1,121.928356210244,Q3
738,Q4_Ie5koh4qvJc_31,a,1,121.230079282454,Q4
739,Q1_vv6nrZ2myXw_2,D#,2,122.41851676901301,Q1
740,Q4_yC0fAQxGgr0_1,G,1,121.332947642465,Q4
741,Q4_Ie5koh4qvJc_28,G,1,121.278331067773,Q4
742,Q2_TcFVq0leii4_2,C,1,121.714540854294,Q2
743,Q4_1fdxsFbnsX4_0,G,1,122.087240114146,Q4
744,Q3_zjr_-ql5Avk_2,D,1,121.648068669528,Q3
745,Q2_qlbazHayULg_4,e,1,121.759920559142,Q2
746,Q2_JT1XJnVmABo_6,G#,2,121.55712499577601,Q2
747,Q2_61EA0xRX8gE_3,c,2,121.50322959483299,Q2
748,Q1_s5b8viFsVJE_2,A,1,121.224847824353,Q1
749,Q2_dtS02mrDMsM_2,a#,2,121.792298716453,Q2
750,Q4_oTi57hZfArE_0,D,1,121.522299306244,Q4
751,Q2_epX33OVpkmA_1,e,1,121.425345664883,Q2
752,Q2_l-4Kce3YxxQ_4,d,1,121.936948297604,Q2
753,Q2_0H4rq0L9OSw_0,a#,2,121.829951153647,Q2
754,Q2_UAm0aWvzFI8_1,G,1,121.888447194787,Q2
755,Q3_JNzqL24ZcZ8_1,c#,2,121.50391644908599,Q3
756,Q2_Dg935IbDggo_2,c#,2,121.939149097336,Q2
757,Q4_5Ju9q1N2x0E_1,A,1,121.42530157748199,Q4
758,Q1_biROWEwkDQQ_3,E,1,122.004960187965,Q1
759,Q2_iwxwLEvqeD8_1,D,1,121.78080074200001,Q2
760,Q3_4Er-eFHSHA4_3,G,1,121.905470785262,Q3
761,Q4_r_sD61KeUQU_0,D#,2,121.28277935527001,Q4
762,Q2_Ie5koh4qvJc_26,f#,1,121.637701247468,Q2
763,Q3_K84TcgjCRt4_2,A,1,121.714604651163,Q3
764,Q1_POaIGvLsp5M_0,D,1,121.947508558387,Q1
765,Q1_2Z9SjI131jA_11,G,1,122.00976971388701,Q1
766,Q2_1EDThWjNxOI_1,F#,2,123.142175247187,Q2
767,Q1__8v0MFBZoco_1,C#,1,121.676733862164,Q1
768,Q4_UbKAl4roB8k_2,D#,2,122.143156132273,Q4
769,Q2_61EA0xRX8gE_5,A,1,122.600011284771,Q2
770,Q2_1kny88W533Q_3,C,1,121.403166869671,Q2
771,Q2_yrvKReuwVlY_3,C#,2,122.52051197899598,Q2
772,Q2_8c7kcmsnf-s_0,C,1,121.87828638976102,Q2
773,Q2_ivCNV47tsRw_2,f,2,121.929082764684,Q2
774,Q4_j8Ir-ssM-AA_0,g,1,121.359733246776,Q4
775,Q1_PdwxeMPXOCk_1,F,1,122.07604973869199,Q1
776,Q4_XPLYvpyfKUM_1,A#,1,122.08233539698999,Q4
777,Q1_bQS8eAXAhyE_2,G,1,121.624308223765,Q1
778,Q4_OyaY4213c2A_0,D,1,121.111057530019,Q4
779,Q1__SJQaaRzD-A_0,F,1,122.00828067116998,Q1
780,Q2_38i12IPkL5c_0,e,1,121.86937119675501,Q2
781,Q2_RiQMuhk_SuQ_3,d,1,121.109132046406,Q2
782,Q3_Ie5koh4qvJc_23,d#,2,121.257230164793,Q3
783,Q2_D-gDPh9ZpFk_1,b,1,121.93719258418501,Q2
784,Q1_o5AIp2Yc01M_0,d,1,122.49067617966601,Q1
785,Q4_nGkpcWNAxDU_0,f,2,121.210847172588,Q4
786,Q3_vVTP0DOL_2Q_1,c#,2,121.846005929012,Q3
787,Q2_08t73Qgjkt4_2,B,2,120.85894831025,Q2
788,Q4_jCLgDtk695I_3,B,2,122.504347826087,Q4
789,Q4_JxSU49jFKwM_1,A#,2,121.72791360432,Q4
790,Q1_Cg2u_Ldjv8g_0,F,1,122.072874493927,Q1
791,Q4_IgpNyJVWcBo_0,A,1,121.09782246152399,Q4
